100	1.50204e-05	0.133153
100	1.09673e-05	0.182361
100	1.3113e-05	0.15252
100	1.21593e-05	0.164483
100	1.09673e-05	0.182361
100	1.09673e-05	0.182361
100	1.21593e-05	0.164483
100	1.19209e-05	0.167772
100	1.09673e-05	0.182361
100	1.09673e-05	0.182361
200	1.21593e-05	0.328965
200	1.19209e-05	0.335544
200	1.19209e-05	0.335544
200	1.21593e-05	0.328965
200	1.21593e-05	0.328965
200	1.28746e-05	0.310689
200	1.28746e-05	0.310689
200	1.3113e-05	0.30504
200	1.21593e-05	0.328965
200	1.19209e-05	0.335544
300	1.3113e-05	0.45756
300	1.69277e-05	0.354448
300	1.40667e-05	0.426539
300	1.3113e-05	0.45756
300	1.3113e-05	0.45756
300	1.28746e-05	0.466034
300	1.3113e-05	0.45756
300	1.19209e-05	0.503316
300	1.19209e-05	0.503316
300	1.40667e-05	0.426539
500	1.40667e-05	0.710899
500	1.38283e-05	0.723156
500	1.4782e-05	0.676501
500	1.40667e-05	0.710899
500	1.40667e-05	0.710899
500	1.40667e-05	0.710899
500	1.40667e-05	0.710899
500	1.28746e-05	0.776723
500	1.38283e-05	0.723156
500	2.69413e-05	0.371177
700	1.62125e-05	0.863533
700	1.62125e-05	0.863533
700	1.81198e-05	0.772635
700	1.5974e-05	0.876422
700	1.5974e-05	0.876422
700	1.5974e-05	0.876422
700	1.71661e-05	0.815559
700	1.40667e-05	0.995259
700	1.40667e-05	0.995259
700	1.5974e-05	0.876422
1000	2.00272e-05	0.998644
1000	2.09808e-05	0.953251
1000	3.50475e-05	0.570654
1000	2.00272e-05	0.998644
1000	2.19345e-05	0.911805
1000	2.00272e-05	0.998644
1000	2.28882e-05	0.873813
1000	2.28882e-05	0.873813
1000	2.19345e-05	0.911805
1000	3.60012e-05	0.555537
1500	3.00407e-05	0.998644
1500	2.88486e-05	1.03991
1500	2.7895e-05	1.07546
1500	3.19481e-05	0.939023
1500	2.40803e-05	1.24583
1500	2.90871e-05	1.03139
1500	2.59876e-05	1.1544
1500	2.59876e-05	1.1544
1500	2.40803e-05	1.24583
1500	2.88486e-05	1.03991
2000	3.31402e-05	1.20699
2000	3.88622e-05	1.02928
2000	3.69549e-05	1.0824
2000	3.19481e-05	1.25203
2000	3.79086e-05	1.05517
2000	3.09944e-05	1.29056
2000	3.69549e-05	1.0824
2000	4.60148e-05	0.869286
2000	3.19481e-05	1.25203
2000	3.88622e-05	1.02928
2500	2.90871e-05	0.171898
2500	2.59876e-05	0.192399
2500	3.00407e-05	0.166441
2500	3.21865e-05	0.155345
2500	2.59876e-05	0.192399
2500	2.71797e-05	0.183961
2500	2.81334e-05	0.177725
2500	2.59876e-05	0.192399
2500	2.59876e-05	0.192399
2500	2.59876e-05	0.192399
3000	2.81334e-05	0.21327
3000	2.69413e-05	0.222706
3000	2.71797e-05	0.220753
3000	2.7895e-05	0.215093
3000	2.69413e-05	0.222706
3000	2.59876e-05	0.230879
3000	2.59876e-05	0.230879
3000	2.88486e-05	0.207982
3000	3.00407e-05	0.199729
3000	2.69413e-05	0.222706
3500	2.69413e-05	0.259824
3500	2.69413e-05	0.259824
3500	2.7895e-05	0.250941
3500	2.81334e-05	0.248815
3500	2.7895e-05	0.250941
3500	2.81334e-05	0.248815
3500	3.09944e-05	0.225847
3500	2.88486e-05	0.242646
3500	2.90871e-05	0.240657
3500	2.90871e-05	0.240657
4000	2.98023e-05	0.268435
4000	3.00407e-05	0.266305
4000	2.90871e-05	0.275036
4000	2.81334e-05	0.28436
4000	2.7895e-05	0.28679
4000	2.98023e-05	0.268435
4000	3.38554e-05	0.236299
4000	2.98023e-05	0.268435
4000	3.00407e-05	0.266305
4000	2.88486e-05	0.277309
4500	2.98023e-05	0.30199
4500	3.00407e-05	0.299593
4500	2.88486e-05	0.311973
4500	3.00407e-05	0.299593
4500	3.00407e-05	0.299593
4500	3.09944e-05	0.290375
4500	3.00407e-05	0.299593
4500	3.00407e-05	0.299593
4500	3.00407e-05	0.299593
4500	2.90871e-05	0.309416
5000	3.00407e-05	0.332881
5000	3.09944e-05	0.322639
5000	3.00407e-05	0.332881
5000	2.88486e-05	0.346637
5000	3.00407e-05	0.332881
5000	3.00407e-05	0.332881
5000	3.00407e-05	0.332881
5000	3.00407e-05	0.332881
5000	2.98023e-05	0.335544
5000	2.88486e-05	0.346637
