100	0.00162292	12.3235
100	0.00154305	12.9614
100	0.00739312	2.70522
100	0.00114393	17.4836
100	0.00113511	17.6194
100	0.0213821	0.935362
100	0.00135303	14.7817
100	0.00150895	13.2542
100	0.0011251	17.7762
100	0.00112987	17.7012
200	0.00799894	20.0026
200	0.00815988	19.6081
200	0.00811386	19.7193
200	0.00798297	20.0427
200	0.00792599	20.1868
200	0.00791597	20.2123
200	0.00789714	20.2605
200	0.00799108	20.0223
200	0.00814891	19.6345
200	0.029433	5.43607
300	0.0258632	20.8791
300	0.025722	20.9937
300	0.0258	20.9302
300	0.0258	20.9302
300	0.0261621	20.6405
300	0.0257511	20.97
300	0.0257869	20.9409
300	0.02618	20.6264
300	0.0314281	17.1821
300	0.0311172	17.3537
500	0.112039	22.3136
500	0.111503	22.4209
500	0.110189	22.6883
500	0.111789	22.3636
500	0.111267	22.4685
500	0.109691	22.7913
500	0.111944	22.3326
500	0.111227	22.4765
500	0.111094	22.5035
500	0.110173	22.6916
700	0.272253	25.1972
700	0.272905	25.137
700	0.278241	24.6549
700	0.279984	24.5014
700	0.273067	25.122
700	0.280368	24.4678
700	0.272494	25.1749
700	0.27224	25.1984
700	0.273717	25.0624
700	0.273201	25.1097
1000	0.76066	26.293
1000	0.760981	26.2819
1000	0.761724	26.2562
1000	0.761678	26.2578
1000	0.760326	26.3045
1000	0.760976	26.282
1000	0.76048	26.2992
1000	0.76125	26.2726
1000	0.760809	26.2878
1000	0.760753	26.2897
1500	2.52817	26.6991
1500	2.52824	26.6984
1500	2.52964	26.6836
1500	2.52928	26.6874
1500	2.52842	26.6965
1500	2.52707	26.7108
1500	2.52889	26.6915
1500	2.55435	26.4255
1500	2.5272	26.7094
1500	2.52855	26.6951
2000	5.98792	26.7204
2000	5.9864	26.7272
2000	5.98088	26.7519
2000	6.01927	26.5813
2000	5.98555	26.7311
2000	6.00085	26.6629
2000	5.99229	26.701
2000	5.97843	26.7629
2000	5.98949	26.7135
2000	5.98027	26.7547
2500	1.17247	26.6531
2500	1.16766	26.763
2500	1.17111	26.6841
2500	1.17249	26.6527
2500	1.17453	26.6063
2500	1.197	26.107
2500	1.17198	26.6642
2500	1.18173	26.4443
2500	1.17151	26.675
2500	1.17739	26.5418
3000	2.01423	26.8093
3000	2.01752	26.7655
3000	2.01704	26.7719
3000	2.02636	26.6487
3000	2.01736	26.7677
3000	2.0211	26.7181
3000	2.01987	26.7344
3000	2.01713	26.7707
3000	2.05366	26.2945
3000	2.0184	26.7538
3500	3.17836	26.9793
3500	3.17952	26.9695
3500	3.17609	26.9986
3500	3.17697	26.9911
3500	3.18074	26.9591
3500	3.17633	26.9966
3500	3.18825	26.8956
3500	3.18529	26.9207
3500	3.17974	26.9676
3500	3.21788	26.648
4000	4.7569	26.9083
4000	4.75312	26.9297
4000	4.76536	26.8605
4000	4.7614	26.8829
4000	4.76219	26.8784
4000	4.75469	26.9208
4000	4.75496	26.9192
4000	4.76474	26.864
4000	4.75846	26.8995
4000	4.7648	26.8637
4500	6.73636	27.0547
4500	6.73363	27.0656
4500	6.7533	26.9868
4500	6.73035	27.0788
4500	6.74436	27.0226
4500	6.7491	27.0036
4500	6.74226	27.031
4500	6.7449	27.0204
4500	6.7399	27.0405
4500	6.74105	27.0358
5000	9.26775	26.9753
5000	9.26832	26.9736
5000	9.26884	26.9721
5000	9.27261	26.9611
5000	9.26403	26.9861
5000	9.26291	26.9893
5000	9.29552	26.8947
5000	9.26246	26.9907
5000	9.26908	26.9714
5000	9.27386	26.9575
