100	0.123019	0.162577
100	0.00200415	9.97931
100	0.00178814	11.1848
100	0.00176096	11.3574
100	0.00176907	11.3054
100	0.00228786	8.74178
100	0.00181007	11.0493
100	0.00182891	10.9355
100	0.00181603	11.013
100	0.00174809	11.4411
200	0.00836396	19.1297
200	0.00832391	19.2217
200	0.00819898	19.5146
200	0.00835299	19.1548
200	0.00838494	19.0818
200	0.00834107	19.1822
200	0.00822091	19.4626
200	0.00841784	19.0072
200	0.0083468	19.169
200	0.00822902	19.4434
500	0.100968	24.7603
500	0.100578	24.8563
500	0.10098	24.7574
500	0.103414	24.1747
500	0.10109	24.7304
500	0.103387	24.181
500	0.103506	24.1532
500	0.103338	24.1925
500	0.103651	24.1194
500	0.10352	24.1499
1000	0.785813	25.4513
1000	0.777106	25.7365
1000	0.782346	25.5641
1000	0.758885	26.3544
1000	0.760363	26.3032
1000	0.759882	26.3199
1000	0.781146	25.6034
1000	0.784286	25.5009
1000	0.782784	25.5498
1000	0.763767	26.186
1500	2.5493	26.4778
1500	2.54909	26.4801
1500	2.55993	26.3679
1500	2.59835	25.9781
1500	2.55163	26.4537
1500	2.5521	26.4488
1500	2.54825	26.4888
1500	2.54893	26.4817
1500	2.55917	26.3758
1500	2.55312	26.4383
2000	6.0275	26.545
2000	6.02406	26.5602
2000	6.02427	26.5592
2000	6.02559	26.5534
2000	6.02314	26.5642
2000	6.05395	26.429
2000	6.02333	26.5634
2000	6.0207	26.575
2000	6.03737	26.5016
2000	6.01915	26.5818
3000	2.03492	26.5367
3000	2.04444	26.4131
3000	2.02842	26.6217
3000	2.02231	26.7022
3000	2.02589	26.655
3000	2.01982	26.7351
3000	2.02109	26.7182
3000	2.02964	26.6058
3000	2.02095	26.7201
3000	2.0254	26.6614
4000	4.77148	26.8261
4000	4.80418	26.6434
4000	4.77948	26.7812
4000	4.78433	26.754
4000	4.78487	26.751
4000	4.77759	26.7917
4000	4.77736	26.7931
4000	4.78376	26.7572
4000	4.78622	26.7434
4000	4.77261	26.8197
5000	9.29997	26.8818
5000	9.28689	26.9197
5000	9.28151	26.9353
5000	9.28867	26.9145
5000	9.28207	26.9336
5000	9.27862	26.9437
5000	9.31699	26.8327
5000	9.32792	26.8013
5000	9.31205	26.8469
5000	9.28231	26.933
