4000	2.29317
4000	1.97928
4000	1.98475
4000	1.98879
4000	1.98232
4000	1.97938
4000	1.98099
4000	1.97855
4000	2.00501
4000	1.98026
5000	3.93375
5000	3.93644
5000	3.92181
5000	3.92893
5000	3.93249
5000	4.12915
5000	3.92726
5000	3.93211
5000	3.93689
5000	3.92482
6000	6.88504
6000	6.88321
6000	6.87126
6000	7.08556
6000	6.86678
6000	6.9031
6000	6.87199
6000	6.87571
6000	6.87475
6000	7.06775
7000	10.8213
7000	10.7939
7000	10.7812
7000	10.8452
7000	10.8893
7000	10.8169
7000	10.8114
7000	10.8435
7000	10.7932
7000	10.8036
8000	16.1252
8000	16.3126
8000	16.168
8000	16.1427
8000	16.3856
8000	16.133
8000	16.1555
8000	16.3604
8000	16.1271
8000	16.1639
9000	23.3831
9000	23.1485
9000	23.4464
9000	23.1212
9000	23.2789
9000	23.1019
9000	23.1594
9000	23.1254
9000	23.1779
9000	23.3222
10000	31.9385
10000	31.7719
10000	31.8891
10000	31.7303
10000	31.8778
10000	31.9136
10000	31.9658
10000	31.8989
10000	31.9933
10000	31.6421
11000	42.9337
11000	42.9918
11000	43.0474
11000	42.7216
11000	42.7029
11000	42.9737
11000	42.9486
11000	42.9955
11000	42.8123
11000	42.8958
12000	56.1854
12000	55.9912
12000	55.8177
12000	55.9525
12000	56.2178
12000	56.0407
12000	55.8992
12000	56.1277
12000	55.9876
12000	56.1268
13000	72.0697
13000	72.0276
13000	71.9516
13000	72.2031
13000	72.1711
13000	72.2448
13000	71.9696
13000	72.2843
13000	72.2335
13000	72.1658
14000	91.2923
14000	91.3716
14000	91.2855
14000	91.2735
14000	91.2617
14000	91.3993
14000	91.4516
14000	91.0523
14000	91.0823
14000	91.1291
15000	113.282
15000	113.394
15000	113.822
15000	113.137
15000	113.26
15000	113.274
15000	113.058
15000	112.911
15000	113.518
15000	113.292
16000	137.476
16000	138.029
16000	138.344
16000	139.047
16000	137.929
16000	138.161
16000	138.559
16000	137.401
16000	137.552
16000	138.362
17000	165.212
17000	165.148
17000	165.365
17000	166.65
17000	165.142
17000	165.959
17000	165.012
17000	165.909
17000	166.05
17000	165.932
18000	198.053
18000	198.678
18000	198.495
18000	198.303
18000	198.13
18000	199.168
18000	196.959
18000	197.329
18000	198.041
18000	197.059
