1	49.9094
1	49.957
1	49.907
1	49.9459
1	49.9134
1	49.9707
2	26.6771
2	26.8542
2	26.6401
2	26.6422
2	26.8272
2	26.972
4	14.4344
4	14.3791
4	14.2209
4	14.1974
4	14.2315
4	14.3332
6	10.0541
6	10.0811
6	10.0821
6	9.96287
6	9.96089
6	9.98278
8	7.51136
8	7.60334
8	7.61556
8	7.63278
8	7.61882
8	7.55537
10	6.17524
10	6.15557
10	6.18809
10	6.17763
10	6.22653
10	6.17416
12	5.20197
12	5.21047
12	5.18599
12	5.20495
12	5.21465
12	5.20801
14	4.57484
14	4.59418
14	4.61736
14	4.56601
14	4.6165
14	4.57247
16	4.23058
16	4.18864
16	4.1881
16	4.18363
16	4.19319
16	4.20027
18	3.85814
18	3.8562
18	3.91827
18	3.90098
18	3.92239
18	3.90573
20	3.66991
20	3.66273
20	3.65935
20	3.67376
20	3.64108
20	3.63598
