10000	183.045
10000	183.317
10000	183.519
10000	183.258
10000	183.437
10000	184
10000	112.327
10000	112.818
10000	112.002
10000	112.292
10000	112.74
10000	113.023
10000	56.2411
10000	56.7942
10000	57.9654
10000	59.3485
10000	57.1937
10000	56.7839
10000	45.7441
10000	46.8382
10000	46.8687
10000	46.9545
10000	46.8836
10000	46.7177
10000	40.8093
10000	41.1643
10000	41.3196
10000	42.0028
10000	41.4171
10000	41.888
10000	44.0179
10000	42.9773
10000	44.473
10000	44.1836
10000	44.3091
10000	43.7194
10000	42.9566
10000	43.1998
10000	42.4612
10000	42.327
10000	41.4742
10000	42.2727
10000	43.7565
10000	43.8861
10000	44.9295
10000	44.4322
10000	43.9539
10000	45.7784
10000	36.8151
10000	36.1624
10000	35.8329
10000	36.8652
10000	36.982
10000	36.3451
10000	47.4106
10000	46.4992
10000	47.852
10000	45.443
10000	46.2947
10000	46.3892
10000	48.1942
10000	46.9096
10000	45.8348
10000	46.7966
10000	46.0984
10000	45.5215
