1	97.9429
1	97.2111
1	97.1381
1	97.1788
1	97.1555
1	97.2678
2	51.9991
2	51.7669
2	52.1048
2	51.8181
2	52.1265
2	52.0719
4	27.4506
4	27.5531
4	27.3217
4	27.3006
4	27.2713
4	27.615
6	19.3712
6	19.312
6	19.3112
6	19.3379
6	19.3801
6	19.3195
8	14.6307
8	14.7421
8	14.6949
8	14.7158
8	14.7115
8	14.703
10	11.8827
10	11.8637
10	11.8801
10	11.8895
10	11.8891
10	11.8946
12	9.91993
12	9.90382
12	9.89301
12	9.87184
12	9.87374
12	9.87682
14	8.63599
14	8.65871
14	8.67353
14	8.6517
14	8.66212
14	8.64167
16	7.85138
16	7.83188
16	7.88534
16	7.87062
16	7.83353
16	7.82069
18	7.1597
18	7.17826
18	7.14438
18	7.11058
18	7.2088
18	7.10626
20	6.59576
20	6.57888
20	6.65845
20	6.63638
20	6.61523
20	6.65389
