4000	2.25389
4000	2.29288
4000	2.30716
4000	2.31185
4000	2.34599
4000	2.34842
4000	2.34976
4000	2.37627
4000	2.38007
4000	2.28226
5000	5.32799
5000	5.37344
5000	5.37865
5000	5.24246
5000	5.26075
5000	5.30284
5000	5.35697
5000	5.2593
5000	5.29193
5000	5.28922
6000	9.3466
6000	9.54899
6000	9.73954
6000	9.52525
6000	9.64215
6000	9.51598
6000	9.62264
6000	9.69961
6000	9.50361
6000	9.35245
7000	15.9167
7000	16.0685
7000	16.0116
7000	15.9135
7000	16.7948
7000	16.9928
7000	16.2444
7000	16.1182
7000	16.564
7000	16.7608
8000	24.9648
8000	24.9187
8000	25.1057
8000	24.7918
8000	24.0943
8000	25.0792
8000	24.498
8000	24.7649
8000	26.1052
8000	25.238
9000	36.2225
9000	36.1249
9000	36.6764
9000	35.644
9000	36.1588
9000	37.1019
9000	35.649
9000	35.6123
9000	35.9958
9000	35.5009
10000	47.4324
10000	49.2598
10000	48.7125
10000	47.4043
10000	49.3664
10000	48.4236
10000	47.6044
10000	48.9924
10000	48.1922
10000	48.6467
11000	65.4988
11000	63.0709
11000	63.6389
11000	65.0305
11000	66.3144
11000	64.4157
11000	64.2507
11000	64.9572
11000	63.1203
11000	65.5787
12000	84.2819
12000	82.5116
12000	83.0434
12000	84.2079
12000	80.589
12000	83.6845
12000	81.9704
12000	83.3855
12000	81.1039
12000	81.2089
13000	105.951
13000	104.198
13000	106.192
13000	107.862
13000	107.661
13000	106.421
13000	106.207
13000	105.164
13000	106.653
13000	106.199
14000	133.989
14000	134.184
14000	131.452
14000	131.493
14000	135.507
14000	135.076
14000	132.967
14000	131.434
14000	131.521
14000	132.775
15000	165.787
15000	164.381
15000	166.971
15000	165.671
15000	163.13
15000	163.256
15000	163.317
15000	163.446
15000	163.26
15000	161.664
16000	204.117
16000	203.396
16000	198.015
16000	202.575
16000	200.288
16000	197.847
16000	206.723
16000	198.151
16000	201.105
16000	199.798
17000	235.202
17000	237.318
17000	238.959
17000	234.774
17000	237.974
17000	234.194
17000	239.57
17000	240.436
17000	239.613
17000	239.492
18000	279.198
18000	275.727
18000	278.835
18000	277.311
18000	281.154
18000	278.865
18000	277.813
18000	280.06
18000	280.705
18000	276.682
