4000	3.13683
4000	3.10212
4000	3.18702
4000	3.27406
4000	3.24607
4000	3.17962
6000	6.81632
6000	6.83691
6000	6.75582
6000	6.75824
6000	8.51183
6000	6.79622
8000	10.9143
8000	12.4321
8000	12.6529
8000	12.4991
8000	12.3921
8000	12.3908
10000	21.0883
10000	20.9169
10000	21.0517
10000	21.1251
10000	21.1796
10000	24.4278
12000	33.6086
12000	34.0778
12000	33.627
12000	34.0381
12000	37.1525
12000	33.7372
14000	50.1985
14000	49.6578
14000	49.3233
14000	49.2601
14000	58.4307
14000	50.0083
16000	70.4345
16000	70.2355
16000	70.4571
16000	69.8429
16000	64.313
16000	71.0328
18000	97.6847
18000	97.6622
18000	97.6643
18000	96.8421
18000	97.3614
18000	97.2266
