4000	2.74618
4000	2.7072
4000	2.70703
4000	2.86714
4000	2.71835
4000	2.79343
6000	6.46024
6000	6.23801
6000	6.38167
6000	6.25059
6000	8.11399
6000	6.4017
8000	10.4367
8000	11.974
8000	11.9306
8000	12.0574
8000	11.8478
8000	11.8793
10000	21.012
10000	20.7679
10000	21.0115
10000	20.9451
10000	21.1309
10000	23.0397
12000	32.8657
12000	33.0857
12000	32.9484
12000	33.15
12000	34.1529
12000	33.0346
14000	49.1653
14000	49.2042
14000	48.8321
14000	48.8653
14000	60.4432
14000	49.3581
16000	70.5561
16000	69.0299
16000	69.139
16000	68.7151
16000	62.4708
16000	69.9437
18000	0.000164032
18000	0.000139952
18000	0.000143051
18000	0.000154972
18000	0.000161886
18000	0.000161886
