10000	409.69
10000	409.527
10000	409.933
10000	410.04
10000	409.824
10000	409.103
10000	403.848
10000	403.539
10000	403.306
10000	403.477
10000	404.108
10000	403.753
10000	136.158
10000	136.645
10000	135.422
10000	132.439
10000	134.221
10000	135.654
10000	99.891
10000	99.9883
10000	99.9433
10000	99.8756
10000	99.681
10000	99.9224
10000	74.0724
10000	74.3924
10000	73.6299
10000	74.048
10000	73.863
10000	73.5969
10000	56.0741
10000	56.0576
10000	56.0679
10000	56.3246
10000	56.2625
10000	56.0244
10000	52.3312
10000	52.4854
10000	52.3426
10000	52.1029
10000	52.337
10000	52.4405
10000	40.3672
10000	40.2408
10000	40.3292
10000	40.277
10000	40.34
10000	40.4551
10000	33.7971
10000	33.9824
10000	33.887
10000	33.956
10000	33.8437
10000	33.8744
